image_path,label_path,image_width,image_height,max_side,larger_than_640,num_objects,num_pothole,num_crack,num_manhole,has_pothole,has_crack,has_manhole
data/raw/data/images/vlcsnap-00160.jpg,data/raw/data/labels/vlcsnap-00160.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-00206.jpg,data/raw/data/labels/vlcsnap-00206.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-00125.jpg,data/raw/data/labels/vlcsnap-00125.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-26-20h31m16s868.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h31m16s868.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h18m26s133.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h18m26s133.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap-2025-02-18-23h15m53s485.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h15m53s485.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-19-17h09m29s678.jpg,data/raw/data/labels/vlcsnap-2025-02-19-17h09m29s678.txt,640,360,640,0,3,2,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h14m54s746.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h14m54s746.txt,640,360,640,0,6,3,3,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-17h09m47s565.jpg,data/raw/data/labels/vlcsnap-2025-02-19-17h09m47s565.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h10m38s466.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h10m38s466.txt,640,360,640,0,2,0,1,1,0,1,1
data/raw/data/images/vlcsnap-2025-02-26-20h39m22s097.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h39m22s097.txt,640,360,640,0,3,1,1,1,1,1,1
data/raw/data/images/vlcsnap-00205.jpg,data/raw/data/labels/vlcsnap-00205.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/20250219_164919.jpg,data/raw/data/labels/20250219_164919.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap-2025-02-19-17h08m40s964.jpg,data/raw/data/labels/vlcsnap-2025-02-19-17h08m40s964.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h16m51s149.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h16m51s149.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap_2025-03-16-15h25m48s797.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h25m48s797.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-26-20h37m22s370.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h37m22s370.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/20250219_164905.jpg,data/raw/data/labels/20250219_164905.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h57m01s838.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h57m01s838.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-26-20h42m00s262.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h42m00s262.txt,640,360,640,0,2,1,0,1,1,0,1
data/raw/data/images/20250219_165056.jpg,data/raw/data/labels/20250219_165056.txt,640,360,640,0,3,2,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-17h02m26s898.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h02m26s898.txt,640,360,640,0,4,4,0,0,1,0,0
data/raw/data/images/vlcsnap-2025-02-19-14h27m03s552.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h27m03s552.txt,640,360,640,0,2,1,0,1,1,0,1
data/raw/data/images/vlcsnap-00063.jpg,data/raw/data/labels/vlcsnap-00063.txt,640,360,640,0,3,2,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h37m04s156.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h37m04s156.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h22m16s149.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h22m16s149.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h10m30s092.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h10m30s092.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-00013.jpg,data/raw/data/labels/vlcsnap-00013.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h18m05s573.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h18m05s573.txt,640,360,640,0,2,0,0,2,0,0,1
data/raw/data/images/vlcsnap_2025-03-16-15h19m38s185.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h19m38s185.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h06m46s071.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h06m46s071.txt,640,360,640,0,2,1,0,1,1,0,1
data/raw/data/images/vlcsnap-00006.jpg,data/raw/data/labels/vlcsnap-00006.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-15h11m06s611.jpg,data/raw/data/labels/vlcsnap-2025-02-19-15h11m06s611.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h41m47s916.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h41m47s916.txt,640,360,640,0,2,0,0,2,0,0,1
data/raw/data/images/vlcsnap-2025-02-19-16h21m46s026.jpg,data/raw/data/labels/vlcsnap-2025-02-19-16h21m46s026.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-00046.jpg,data/raw/data/labels/vlcsnap-00046.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h18m13s117.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h18m13s117.txt,640,360,640,0,3,1,0,2,1,0,1
data/raw/data/images/vlcsnap_2025-03-16-15h24m14s150.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h24m14s150.txt,640,360,640,0,3,1,2,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-17h03m01s844.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h03m01s844.txt,640,360,640,0,5,1,4,0,1,1,0
data/raw/data/images/vlcsnap-00180.jpg,data/raw/data/labels/vlcsnap-00180.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h49m38s907.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h49m38s907.txt,640,360,640,0,3,0,3,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-17h10m30s786.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h10m30s786.txt,640,360,640,0,2,0,0,2,0,0,1
data/raw/data/images/20250223_144154.jpg,data/raw/data/labels/20250223_144154.txt,640,360,640,0,3,1,2,0,1,1,0
data/raw/data/images/vlcsnap-00139.jpg,data/raw/data/labels/vlcsnap-00139.txt,640,360,640,0,3,1,1,1,1,1,1
data/raw/data/images/vlcsnap-2025-02-19-14h18m48s452.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h18m48s452.txt,640,360,640,0,2,0,0,2,0,0,1
data/raw/data/images/vlcsnap-2025-02-18-18h32m41s732.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h32m41s732.txt,640,360,640,0,3,1,2,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h19m19s423.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h19m19s423.txt,640,360,640,0,6,1,4,1,1,1,1
data/raw/data/images/vlcsnap-2025-02-19-16h23m27s315.jpg,data/raw/data/labels/vlcsnap-2025-02-19-16h23m27s315.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap_2025-03-16-15h25m12s708.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h25m12s708.txt,640,360,640,0,2,0,1,1,0,1,1
data/raw/data/images/vlcsnap-2025-02-19-14h52m05s088.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h52m05s088.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h36m40s884.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h36m40s884.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-16h21m55s303.jpg,data/raw/data/labels/vlcsnap-2025-02-19-16h21m55s303.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-19-15h03m28s846.jpg,data/raw/data/labels/vlcsnap-2025-02-19-15h03m28s846.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-17h06m14s692.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h06m14s692.txt,640,360,640,0,2,0,1,1,0,1,1
data/raw/data/images/vlcsnap-2025-02-19-15h05m39s456.jpg,data/raw/data/labels/vlcsnap-2025-02-19-15h05m39s456.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-18-23h15m56s312.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h15m56s312.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-18-18h36m53s784.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h36m53s784.txt,640,360,640,0,4,1,3,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h18m39s521.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h18m39s521.txt,640,360,640,0,10,1,8,1,1,1,1
data/raw/data/images/vlcsnap-2025-02-26-20h38m25s405.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h38m25s405.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap_2025-03-16-15h14m18s210.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h14m18s210.txt,640,360,640,0,3,0,3,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h19m33s813.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h19m33s813.txt,640,360,640,0,4,1,2,1,1,1,1
data/raw/data/images/vlcsnap-2025-02-19-14h27m15s411.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h27m15s411.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap_2025-03-16-15h22m08s603.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h22m08s603.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap-2025-02-18-18h46m38s911.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h46m38s911.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h25m42s996.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h25m42s996.txt,640,360,640,0,2,0,0,2,0,0,1
data/raw/data/images/vlcsnap-00086.jpg,data/raw/data/labels/vlcsnap-00086.txt,640,360,640,0,2,0,1,1,0,1,1
data/raw/data/images/vlcsnap-2025-02-18-18h42m18s629.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h42m18s629.txt,640,360,640,0,2,0,0,2,0,0,1
data/raw/data/images/vlcsnap-2025-02-18-18h30m39s702.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h30m39s702.txt,640,360,640,0,3,0,3,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-15h10m21s566.jpg,data/raw/data/labels/vlcsnap-2025-02-19-15h10m21s566.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h29m34s346.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h29m34s346.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-19-14h59m27s203.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h59m27s203.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-18-18h44m33s363.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h44m33s363.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-13h52m29s173.jpg,data/raw/data/labels/vlcsnap-2025-02-19-13h52m29s173.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-26-20h35m31s123.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h35m31s123.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h46m32s833.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h46m32s833.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h29m17s065.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h29m17s065.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h13m52s026.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h13m52s026.txt,640,360,640,0,4,3,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h18m23s887.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h18m23s887.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap-2025-02-19-15h11m15s208.jpg,data/raw/data/labels/vlcsnap-2025-02-19-15h11m15s208.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-26-20h39m02s048.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h39m02s048.txt,640,360,640,0,2,0,1,1,0,1,1
data/raw/data/images/vlcsnap-2025-02-19-15h07m58s501.jpg,data/raw/data/labels/vlcsnap-2025-02-19-15h07m58s501.txt,640,360,640,0,4,2,2,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h48m50s009.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h48m50s009.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap-00102.jpg,data/raw/data/labels/vlcsnap-00102.txt,640,360,640,0,3,2,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-17h16m03s525.jpg,data/raw/data/labels/vlcsnap-2025-02-19-17h16m03s525.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap-2025-02-18-23h29m10s496.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h29m10s496.txt,640,360,640,0,4,0,4,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h29m23s045.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h29m23s045.txt,640,360,640,0,4,1,2,1,1,1,1
data/raw/data/images/vlcsnap-2025-02-18-18h36m36s724.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h36m36s724.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/20250223_143954.jpg,data/raw/data/labels/20250223_143954.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-17h04m52s353.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h04m52s353.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-17h05m27s118.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h05m27s118.txt,640,360,640,0,4,0,4,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h12m00s934.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h12m00s934.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h06m58s511.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h06m58s511.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-19-15h07m40s674.jpg,data/raw/data/labels/vlcsnap-2025-02-19-15h07m40s674.txt,640,360,640,0,2,1,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h21m59s343.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h21m59s343.txt,640,360,640,0,3,0,0,3,0,0,1
data/raw/data/images/20250223_144352.jpg,data/raw/data/labels/20250223_144352.txt,640,360,640,0,4,3,1,0,1,1,0
data/raw/data/images/vlcsnap-00197.jpg,data/raw/data/labels/vlcsnap-00197.txt,640,360,640,0,3,1,1,1,1,1,1
data/raw/data/images/vlcsnap-2025-02-26-20h41m36s103.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h41m36s103.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h30m31s728.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h30m31s728.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-18-23h28m32s534.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h28m32s534.txt,640,360,640,0,3,0,3,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h35m39s859.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h35m39s859.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h32m14s311.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h32m14s311.txt,640,360,640,0,2,0,0,2,0,0,1
data/raw/data/images/vlcsnap-00210.jpg,data/raw/data/labels/vlcsnap-00210.txt,640,360,640,0,2,2,0,0,1,0,0
data/raw/data/images/vlcsnap_2025-03-16-15h15m56s199.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h15m56s199.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h52m17s352.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h52m17s352.txt,640,360,640,0,7,2,1,4,1,1,1
data/raw/data/images/vlcsnap_2025-03-16-15h19m36s147.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h19m36s147.txt,640,360,640,0,4,1,2,1,1,1,1
data/raw/data/images/vlcsnap-2025-02-18-23h28m55s133.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h28m55s133.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-00116.jpg,data/raw/data/labels/vlcsnap-00116.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h47m52s406.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h47m52s406.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h28m52s076.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h28m52s076.txt,640,360,640,0,2,0,1,1,0,1,1
data/raw/data/images/vlcsnap-2025-02-18-17h01m48s245.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h01m48s245.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/20250219_165411.jpg,data/raw/data/labels/20250219_165411.txt,640,360,640,0,3,2,1,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h12m43s353.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h12m43s353.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-19-17h03m50s926.jpg,data/raw/data/labels/vlcsnap-2025-02-19-17h03m50s926.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h28m43s566.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h28m43s566.txt,640,360,640,0,3,2,1,0,1,1,0
data/raw/data/images/vlcsnap-00016.jpg,data/raw/data/labels/vlcsnap-00016.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h33m40s988.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h33m40s988.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h42m31s666.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h42m31s666.txt,640,360,640,0,2,0,1,1,0,1,1
data/raw/data/images/vlcsnap-2025-02-19-14h15m15s354.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h15m15s354.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-00107.jpg,data/raw/data/labels/vlcsnap-00107.txt,640,360,640,0,2,0,1,1,0,1,1
data/raw/data/images/vlcsnap-2025-02-18-23h24m34s484.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h24m34s484.txt,640,360,640,0,4,0,4,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-17h01m34s533.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h01m34s533.txt,640,360,640,0,5,1,4,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h13m28s466.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h13m28s466.txt,640,360,640,0,2,0,0,2,0,0,1
data/raw/data/images/vlcsnap-2025-02-18-23h16m47s802.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h16m47s802.txt,640,360,640,0,3,1,2,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h15m54s469.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h15m54s469.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-26-20h39m38s890.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h39m38s890.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-13h53m36s587.jpg,data/raw/data/labels/vlcsnap-2025-02-19-13h53m36s587.txt,640,360,640,0,4,1,2,1,1,1,1
data/raw/data/images/vlcsnap-2025-02-19-15h03m18s985.jpg,data/raw/data/labels/vlcsnap-2025-02-19-15h03m18s985.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-00153.jpg,data/raw/data/labels/vlcsnap-00153.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-00168.jpg,data/raw/data/labels/vlcsnap-00168.txt,640,360,640,0,3,1,2,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h47m33s727.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h47m33s727.txt,640,360,640,0,3,0,3,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h35m48s739.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h35m48s739.txt,640,360,640,0,4,0,4,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h15m32s531.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h15m32s531.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-18-17h10m59s358.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h10m59s358.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-26-20h33m02s336.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h33m02s336.txt,640,360,640,0,2,0,0,2,0,0,1
data/raw/data/images/vlcsnap-00076.jpg,data/raw/data/labels/vlcsnap-00076.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap_2025-03-16-15h25m52s056.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h25m52s056.txt,640,360,640,0,2,0,1,1,0,1,1
data/raw/data/images/vlcsnap-2025-02-19-17h09m46s359.jpg,data/raw/data/labels/vlcsnap-2025-02-19-17h09m46s359.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h12m25s165.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h12m25s165.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap-00149.jpg,data/raw/data/labels/vlcsnap-00149.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-18-17h04m50s312.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h04m50s312.txt,640,360,640,0,3,0,3,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-16h21m36s467.jpg,data/raw/data/labels/vlcsnap-2025-02-19-16h21m36s467.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-19-14h29m42s669.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h29m42s669.txt,640,360,640,0,4,2,2,0,1,1,0
data/raw/data/images/vlcsnap-00191.jpg,data/raw/data/labels/vlcsnap-00191.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-18h36m33s926.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h36m33s926.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-26-20h37m01s800.jpg,data/raw/data/labels/vlcsnap-2025-02-26-20h37m01s800.txt,640,360,640,0,6,3,3,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h42m11s556.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h42m11s556.txt,640,360,640,0,3,1,2,0,1,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h13m26s006.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h13m26s006.txt,640,360,640,0,3,0,1,2,0,1,1
data/raw/data/images/vlcsnap-2025-02-19-14h24m23s841.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h24m23s841.txt,640,360,640,0,4,2,0,2,1,0,1
data/raw/data/images/vlcsnap-2025-02-18-18h30m22s081.jpg,data/raw/data/labels/vlcsnap-2025-02-18-18h30m22s081.txt,640,360,640,0,6,1,2,3,1,1,1
data/raw/data/images/vlcsnap-2025-02-19-14h52m55s921.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h52m55s921.txt,640,360,640,0,1,1,0,0,1,0,0
data/raw/data/images/vlcsnap-2025-02-18-23h13m36s544.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h13m36s544.txt,640,360,640,0,1,0,0,1,0,0,1
data/raw/data/images/vlcsnap-2025-02-19-15h11m23s972.jpg,data/raw/data/labels/vlcsnap-2025-02-19-15h11m23s972.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-00111.jpg,data/raw/data/labels/vlcsnap-00111.txt,640,360,640,0,3,1,1,1,1,1,1
data/raw/data/images/vlcsnap-2025-02-18-17h10m32s587.jpg,data/raw/data/labels/vlcsnap-2025-02-18-17h10m32s587.txt,640,360,640,0,3,1,0,2,1,0,1
data/raw/data/images/vlcsnap_2025-03-16-15h25m29s245.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h25m29s245.txt,640,360,640,0,1,0,1,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-18-23h25m01s474.jpg,data/raw/data/labels/vlcsnap-2025-02-18-23h25m01s474.txt,640,360,640,0,4,0,4,0,0,1,0
data/raw/data/images/vlcsnap_2025-03-16-15h16m59s824.jpg,data/raw/data/labels/vlcsnap_2025-03-16-15h16m59s824.txt,640,360,640,0,2,0,2,0,0,1,0
data/raw/data/images/vlcsnap-2025-02-19-14h07m15s238.jpg,data/raw/data/labels/vlcsnap-2025-02-19-14h07m15s238.txt,640,360,640,0,2,1,0,1,1,0,1
data/raw/data/images/vlcsnap-2025-02-19-17h05m28s575.jpg,data/raw/data/labels/vlcsnap-2025-02-19-17h05m28s575.txt,640,360,640,0,2,1,0,1,1,0,1
